Date, Open, High, Low, Close
07/28/05, 10633.50, 10745.68, 10603.49, 10705.55
07/27/05, 10579.45, 10689.31, 10530.50, 10637.09
07/26/05, 10597.60, 10667.90, 10535.58, 10579.77
07/25/05, 10651.66, 10709.69, 10565.12, 10596.48
07/22/05, 10624.19, 10702.21, 10552.54, 10651.18
07/21/05, 10690.03, 10735.33, 10567.98, 10627.77
07/20/05, 10629.52, 10726.81, 10535.10, 10689.15
07/19/05, 10576.90, 10718.69, 10573.00, 10646.56
07/18/05, 10640.19, 10681.99, 10533.59, 10574.99
07/15/05, 10629.44, 10698.07, 10559.46, 10640.83
07/14/05, 10559.86, 10696.96, 10560.82, 10628.89
07/13/05, 10513.36, 10596.98, 10481.36, 10557.39
07/12/05, 10519.49, 10583.02, 10444.46, 10513.89
07/11/05, 10449.60, 10570.67, 10425.97, 10519.72
07/08/05, 10302.90, 10486.50, 10279.65, 10449.14
07/07/05, 10269.76, 10337.84, 10142.24, 10302.29
07/06/05, 10366.52, 10413.23, 10242.21, 10270.68
07/05/05, 10303.13, 10411.24, 10252.03, 10371.80
07/01/05, 10273.59, 10380.78, 10239.91, 10303.44
06/30/05, 10374.18, 10458.19, 10253.49, 10274.97
06/29/05, 10405.94, 10472.46, 10332.52, 10374.48
06/28/05, 10291.01, 10434.18, 10285.86, 10405.63
06/27/05, 10298.07, 10377.55, 10229.40, 10290.78
06/24/05, 10422.28, 10452.82, 10266.30, 10297.84
06/23/05, 10587.09, 10617.39, 10401.49, 10421.44
06/22/05, 10599.36, 10676.24, 10543.28, 10587.93
06/21/05, 10608.88, 10670.56, 10545.89, 10599.67
06/20/05, 10621.54, 10656.66, 10539.21, 10609.11
06/17/05, 10580.41, 10710.38, 10561.00, 10623.07
06/16/05, 10566.76, 10632.20, 10501.92, 10578.65
06/15/05, 10548.65, 10628.67, 10471.69, 10566.37
06/14/05, 10521.95, 10617.01, 10473.92, 10547.57
06/13/05, 10503.57, 10611.10, 10437.32, 10522.56
06/10/05, 10503.02, 10581.13, 10410.50, 10512.63
06/09/05, 10477.75, 10556.90, 10410.80, 10503.02
06/08/05, 10484.84, 10575.81, 10439.77, 10476.86
06/07/05, 10466.00, 10603.15, 10454.18, 10483.07
06/06/05, 10461.64, 10519.79, 10410.28, 10467.03
06/03/05, 10552.82, 10572.18, 10427.35, 10460.97
06/02/05, 10548.83, 10590.07, 10478.26, 10553.49
06/01/05, 10462.86, 10616.15, 10433.48, 10549.87
05/31/05, 10541.89, 10574.92, 10437.77, 10467.48
05/27/05, 10537.08, 10579.94, 10489.35, 10542.55
05/26/05, 10458.68, 10581.87, 10450.55, 10537.60
05/25/05, 10503.17, 10516.17, 10396.46, 10457.80
05/24/05, 10522.68, 10550.24, 10433.78, 10503.68
05/23/05, 10472.80, 10589.92, 10438.36, 10523.56
05/20/05, 10492.75, 10535.24, 10400.60, 10471.91
05/19/05, 10464.45, 10538.71, 10394.39, 10493.19
05/18/05, 10323.19, 10518.17, 10329.37, 10464.45
05/17/05, 10247.49, 10357.30, 10175.81, 10331.88
05/16/05, 10139.61, 10274.39, 10118.32, 10252.29
05/13/05, 10188.23, 10268.85, 10062.76, 10140.12
05/12/05, 10299.74, 10357.37, 10155.86, 10189.48
05/11/05, 10272.91, 10355.31, 10172.86, 10300.25
05/10/05, 10382.94, 10389.96, 10230.35, 10281.11
05/09/05, 10345.40, 10416.56, 10288.95, 10384.34
05/06/05, 10339.71, 10454.40, 10300.70, 10345.40
05/05/05, 10384.49, 10447.08, 10276.75, 10340.38
05/04/05, 10255.25, 10412.20, 10239.95, 10384.64
05/03/05, 10251.04, 10327.37, 10169.39, 10256.95
05/02/05, 10192.00, 10309.86, 10149.06, 10251.70
04/29/05, 10073.47, 10231.31, 10021.23, 10192.51
04/28/05, 10194.58, 10229.09, 10036.74, 10070.37
04/27/05, 10150.32, 10250.23, 10048.27, 10198.80
04/26/05, 10240.99, 10298.85, 10108.79, 10151.13
04/25/05, 10158.52, 10305.87, 10148.25, 10242.47
04/22/05, 10216.68, 10266.48, 10055.29, 10157.71
04/21/05, 10010.51, 10250.30, 10032.16, 10218.60
04/20/05, 10131.18, 10232.34, 9978.74, 10012.36
04/19/05, 10071.55, 10220.21, 10021.08, 10127.41
04/18/05, 10088.54, 10183.50, 9961.52, 10071.25
04/15/05, 10276.61, 10311.26, 10059.36, 10087.51
04/14/05, 10403.71, 10457.06, 10248.23, 10278.75
04/13/05, 10507.45, 10567.38, 10355.16, 10403.93
04/12/05, 10448.63, 10552.60, 10331.21, 10507.97
04/11/05, 10462.08, 10530.58, 10393.36, 10448.56
04/08/05, 10546.32, 10584.60, 10445.31, 10461.34
04/07/05, 10485.88, 10589.99, 10434.30, 10546.32
04/06/05, 10453.45, 10557.18, 10434.22, 10486.02
04/05/05, 10421.14, 10530.14, 10372.59, 10458.46
04/04/05, 10401.71, 10496.44, 10307.64, 10421.14
04/01/05, 10504.57, 10600.56, 10349.02, 10404.30
03/31/05, 10541.59, 10586.15, 10448.19, 10503.76
03/30/05, 10405.77, 10564.80, 10395.21, 10540.93
03/29/05, 10486.10, 10565.46, 10351.76, 10405.70
03/28/05, 10444.13, 10568.05, 10412.79, 10485.65
03/24/05, 10457.06, 10554.60, 10415.16, 10442.87
03/23/05, 10470.58, 10558.51, 10384.34, 10456.02
03/22/05, 10565.39, 10651.41, 10446.78, 10470.51
03/21/05, 10629.90, 10662.93, 10503.46, 10565.39
03/18/05, 10627.83, 10709.85, 10520.60, 10629.67
03/17/05, 10633.30, 10707.86, 10561.10, 10626.35
03/16/05, 10741.63, 10764.16, 10569.30, 10633.07
03/15/05, 10804.29, 10884.76, 10716.87, 10745.10
03/14/05, 10773.92, 10859.12, 10709.26, 10804.51
03/11/05, 10845.30, 10897.68, 10728.62, 10774.36
03/10/05, 10806.28, 10907.45, 10757.36, 10851.51
03/09/05, 10912.32, 10949.20, 10768.66, 10805.62
03/08/05, 10935.60, 10996.56, 10863.40, 10912.62
03/07/05, 10940.55, 11027.15, 10886.09, 10936.86
03/04/05, 10834.51, 10996.93, 10833.70, 10940.55
03/03/05, 10812.27, 10904.34, 10744.14, 10833.03
03/02/05, 10825.68, 10896.66, 10736.16, 10811.97
03/01/05, 10769.04, 10896.51, 10742.51, 10830.00
02/28/05, 10842.05, 10877.07, 10709.41, 10766.23
02/25/05, 10748.42, 10871.53, 10698.32, 10841.60
02/24/05, 10672.24, 10779.39, 10612.24, 10748.79
02/23/05, 10609.28, 10735.42, 10583.64, 10673.79
02/22/05, 10783.38, 10806.36, 10596.79, 10611.20
02/18/05, 10755.15, 10854.98, 10682.29, 10785.22
02/17/05, 10835.03, 10873.60, 10729.95, 10754.26
02/16/05, 10832.03, 10889.78, 10746.21, 10834.88
02/15/05, 10791.06, 10886.31, 10745.10, 10837.32
02/14/05, 10795.72, 10853.80, 10722.63, 10791.13
02/11/05, 10742.92, 10865.69, 10680.15, 10796.01
02/10/05, 10665.00, 10803.92, 10633.67, 10749.61
02/09/05, 10717.76, 10781.38, 10621.84, 10664.11
02/08/05, 10712.51, 10783.97, 10647.85, 10724.63
02/07/05, 10715.76, 10774.80, 10650.59, 10715.76
02/04/05, 10593.17, 10750.94, 10553.93, 10716.13
02/03/05, 10592.21, 10640.69, 10511.96, 10593.10
02/02/05, 10551.05, 10638.25, 10501.02, 10596.79
02/01/05, 10489.72, 10609.73, 10464.38, 10551.94
01/31/05, 10428.76, 10559.77, 10414.49, 10489.94
01/28/05, 10470.58, 10520.61, 10331.58, 10427.20
01/27/05, 10498.14, 10535.16, 10379.47, 10467.40
01/26/05, 10463.19, 10571.66, 10433.56, 10498.59
01/25/05, 10369.42, 10534.72, 10387.23, 10461.56
01/24/05, 10393.58, 10491.71, 10317.10, 10368.61
01/21/05, 10471.98, 10541.30, 10370.97, 10392.99
01/20/05, 10538.90, 10582.09, 10414.72, 10471.47
01/19/05, 10626.05, 10668.40, 10519.20, 10539.97
01/18/05, 10554.23, 10665.44, 10456.61, 10628.79
01/14/05, 10506.71, 10606.47, 10475.01, 10558.00
01/13/05, 10617.41, 10650.96, 10463.26, 10505.83
01/12/05, 10561.32, 10648.52, 10481.37, 10617.78
01/11/05, 10619.77, 10632.63, 10504.72, 10556.22
01/10/05, 10603.44, 10696.85, 10544.99, 10621.03
01/07/05, 10624.80, 10697.81, 10545.80, 10603.96
01/06/05, 10593.19, 10708.37, 10555.48, 10622.88
01/05/05, 10629.53, 10736.16, 10561.03, 10597.83
01/04/05, 10727.81, 10803.62, 10587.48, 10630.78
01/03/05, 10783.75, 10892.67, 10694.18, 10729.43
12/31/04, 10800.30, 10849.81, 10759.94, 10783.01
12/30/04, 10829.12, 10880.03, 10781.67, 10800.30
12/29/04, 10853.72, 10872.71, 10771.26, 10829.19
12/28/04, 10776.06, 10890.82, 10774.51, 10854.54
12/27/04, 10828.01, 10892.52, 10755.67, 10776.13
12/23/04, 10815.00, 10895.10, 10780.12, 10827.12
12/22/04, 10752.34, 10861.33, 10709.78, 10815.89
12/21/04, 10661.89, 10789.66, 10646.60, 10759.43
12/20/04, 10652.14, 10769.13, 10622.20, 10661.60
12/17/04, 10704.83, 10766.01, 10562.76, 10649.92
12/16/04, 10691.71, 10776.43, 10612.31, 10705.64
12/15/04, 10675.71, 10749.53, 10601.74, 10691.45
12/14/04, 10640.53, 10715.76, 10571.67, 10676.45
12/13/04, 10543.44, 10678.52, 10520.61, 10638.32
12/10/04, 10552.16, 10616.23, 10469.62, 10543.22
12/09/04, 10492.45, 10579.94, 10389.81, 10552.82
12/08/04, 10438.77, 10550.16, 10395.05, 10494.23
12/07/04, 10546.80, 10612.90, 10423.21, 10440.58
12/06/04, 10591.32, 10614.82, 10490.31, 10547.06
12/03/04, 10597.90, 10670.47, 10515.73, 10592.21
12/02/04, 10590.44, 10670.02, 10485.21, 10585.12
12/01/04, 10425.80, 10618.59, 10421.66, 10590.22
11/30/04, 10475.27, 10530.80, 10380.58, 10428.02
11/29/04, 10520.64, 10590.73, 10390.92, 10475.90
11/26/04, 10518.69, 10574.70, 10479.52, 10522.23
11/24/04, 10493.86, 10565.76, 10451.66, 10520.31
11/23/04, 10486.69, 10547.28, 10407.18, 10492.60
11/22/04, 10455.73, 10535.46, 10380.95, 10489.42
11/19/04, 10571.63, 10588.29, 10419.89, 10456.91
11/18/04, 10549.20, 10639.43, 10499.62, 10572.55
11/17/04, 10481.83, 10655.09, 10470.21, 10549.57
11/16/04, 10549.79, 10570.56, 10445.31, 10487.65
11/15/04, 10541.89, 10612.31, 10463.34, 10550.24
11/12/04, 10469.21, 10565.48, 10419.77, 10539.01
11/11/04, 10386.95, 10513.42, 10364.10, 10469.84
11/10/04, 10378.59, 10470.21, 10330.54, 10385.48
11/09/04, 10387.62, 10466.81, 10327.00, 10386.37
11/08/04, 10385.15, 10452.58, 10313.51, 10391.31
11/05/04, 10317.05, 10458.10, 10279.96, 10387.54
11/04/04, 10132.48, 10352.81, 10076.36, 10314.76
11/03/04, 10037.50, 10253.27, 10062.80, 10137.05
11/02/04, 10053.87, 10180.85, 9976.29, 10035.73
11/01/04, 10028.73, 10124.44, 9953.29, 10054.39
10/29/04, 10004.69, 10044.14, 9990.83, 10027.47
10/28/04, 9998.94, 10074.89, 9900.42, 10004.54
10/27/04, 9888.25, 10051.96, 9807.80, 10002.03
10/26/04, 9750.59, 9914.65, 9718.94, 9888.48
10/25/04, 9757.22, 9827.20, 9660.18, 9749.99
10/22/04, 9863.85, 9920.99, 9732.81, 9757.81
10/21/04, 9884.65, 9969.07, 9769.16, 9865.76
10/20/04, 9895.19, 9957.05, 9766.95, 9886.93
10/19/04, 9958.38, 10064.20, 9854.19, 9897.62
10/18/04, 9932.98, 10002.18, 9816.73, 9956.32
10/15/04, 9895.63, 10022.31, 9845.56, 9933.38
10/14/04, 10002.54, 10048.48, 9837.22, 9894.45
10/13/04, 10085.21, 10157.11, 9935.08, 10002.33
10/12/04, 10080.42, 10121.49, 9985.44, 10077.18
10/11/04, 10056.09, 10142.74, 10017.67, 10081.97
10/08/04, 10124.11, 10177.53, 10013.91, 10055.20
10/07/04, 10239.84, 10267.57, 10086.83, 10125.40
10/06/04, 10170.70, 10267.14, 10112.20, 10239.92
10/05/04, 10216.76, 10253.93, 10123.19, 10177.68
10/04/04, 10191.40, 10313.81, 10153.79, 10216.54
10/01/04, 10082.04, 10237.05, 10081.38, 10192.65
09/30/04, 10136.38, 10155.49, 9987.36, 10080.27
09/29/04, 10078.06, 10160.50, 10002.57, 10136.24
09/28/04, 9989.73, 10132.04, 9950.71, 10077.40
09/27/04, 10046.65, 10077.32, 9952.78, 9988.54
09/24/04, 10039.42, 10111.39, 9993.85, 10047.24
09/23/04, 10108.29, 10134.84, 9999.67, 10038.90
09/22/04, 10244.05, 10215.44, 10075.33, 10109.18
09/21/04, 10204.52, 10291.39, 10159.54, 10244.93
09/20/04, 10283.87, 10293.23, 10152.90, 10204.89
09/17/04, 10245.82, 10352.37, 10219.71, 10284.46
09/16/04, 10231.59, 10315.72, 10194.35, 10244.49
09/15/04, 10316.90, 10324.87, 10195.60, 10231.36
09/14/04, 10315.13, 10374.79, 10260.93, 10318.16
09/13/04, 10306.65, 10380.47, 10250.61, 10314.76
09/10/04, 10289.47, 10348.68, 10196.19, 10313.07
09/09/04, 10314.69, 10370.95, 10239.03, 10289.10
09/08/04, 10342.42, 10390.64, 10267.94, 10313.36
09/07/04, 10261.52, 10388.95, 10255.62, 10342.79
09/03/04, 10277.82, 10346.99, 10229.52, 10260.20
09/02/04, 10168.39, 10312.99, 10129.01, 10290.28
09/01/04, 10170.12, 10230.48, 10092.37, 10168.46
08/31/04, 10121.97, 10198.03, 10056.09, 10173.92
08/30/04, 10193.83, 10226.87, 10110.43, 10122.52
08/27/04, 10174.07, 10235.49, 10143.91, 10195.01
08/26/04, 10181.07, 10225.61, 10124.88, 10173.41
08/25/04, 10098.49, 10224.29, 10041.93, 10181.74
08/24/04, 10074.89, 10165.07, 10044.66, 10098.63
08/23/04, 10111.10, 10159.54, 10046.72, 10073.05
08/20/04, 10040.81, 10143.76, 9989.65, 10110.14
08/19/04, 10082.78, 10111.91, 9972.39, 10040.82
08/18/04, 9964.22, 10097.01, 9910.82, 10083.15
08/17/04, 9955.50, 10053.21, 9916.05, 9972.83
08/16/04, 9825.35, 9967.08, 9825.35, 9954.55
08/13/04, 9814.11, 9897.34, 9746.60, 9825.35
08/12/04, 9936.48, 9940.02, 9780.52, 9814.59
08/11/04, 9931.24, 9981.61, 9804.63, 9938.32
08/10/04, 9815.55, 9961.70, 9798.44, 9944.67
08/09/04, 9816.14, 9902.49, 9773.74, 9814.66
08/06/04, 9960.67, 9963.47, 9767.54, 9815.33
08/05/04, 10127.10, 10158.44, 9945.84, 9963.03
08/04/04, 10117.96, 10186.24, 10029.02, 10126.51
08/03/04, 10178.27, 10228.49, 10064.57, 10120.24
08/02/04, 10138.45, 10224.29, 10063.75, 10179.16
07/30/04, 10129.12, 10194.13, 10045.76, 10139.71
07/29/04, 10115.52, 10213.08, 10049.74, 10129.24
07/28/04, 10084.03, 10170.31, 9966.34, 10117.07
07/27/04, 9963.54, 10133.95, 9942.75, 10085.14
07/26/04, 9964.71, 10054.32, 9874.38, 9961.92
07/23/04, 10045.46, 10069.51, 9893.93, 9962.22
07/22/04, 10047.60, 10114.41, 9906.62, 10050.33
07/21/04, 10156.30, 10279.96, 10027.92, 10046.13
07/20/04, 10094.43, 10186.90, 10031.24, 10149.07
07/19/04, 10140.95, 10211.60, 10027.33, 10094.06
07/16/04, 10162.34, 10289.40, 10093.32, 10139.78
07/15/04, 10208.20, 10275.27, 10115.81, 10163.16
07/14/04, 10232.84, 10313.95, 10129.31, 10208.80
07/13/04, 10238.37, 10297.58, 10188.45, 10247.59
07/12/04, 10211.75, 10284.39, 10130.42, 10238.22
07/09/04, 10173.12, 10277.16, 10150.32, 10213.22
07/08/04, 10238.52, 10297.73, 10134.99, 10171.56
07/07/04, 10211.92, 10300.53, 10156.45, 10240.29
07/06/04, 10280.26, 10308.43, 10163.60, 10219.34
07/02/04, 10334.00, 10371.40, 10228.71, 10282.83
07/01/04, 10434.00, 10473.23, 10255.55, 10334.16
06/30/04, 10413.43, 10489.16, 10348.98, 10435.48
06/29/04, 10356.35, 10460.25, 10315.65, 10413.43
06/28/04, 10377.52, 10505.16, 10317.64, 10357.09
06/25/04, 10444.24, 10514.67, 10329.88, 10371.84
06/24/04, 10477.43, 10530.01, 10398.16, 10443.81
06/23/04, 10395.14, 10498.67, 10323.32, 10479.57
06/22/04, 10370.21, 10431.05, 10284.24, 10395.07
06/21/04, 10417.82, 10471.76, 10336.44, 10371.47
06/18/04, 10375.82, 10471.84, 10328.20, 10416.41
06/17/04, 10378.59, 10417.69, 10308.25, 10377.52
06/16/04, 10380.23, 10433.52, 10320.60, 10379.58
06/15/04, 10336.51, 10464.04, 10319.89, 10380.43
06/14/04, 10401.23, 10403.50, 10283.48, 10334.73
06/10/04, 10367.80, 10448.00, 10333.94, 10410.10
06/09/04, 10431.10, 10466.59, 10325.07, 10368.44
06/08/04, 10389.41, 10462.97, 10323.94, 10432.52
06/07/04, 10243.31, 10410.81, 10268.65, 10391.08
06/04/04, 10196.83, 10327.84, 10196.97, 10242.82
06/03/04, 10261.85, 10309.46, 10163.40, 10195.91
06/02/04, 10199.78, 10310.10, 10170.57, 10262.97
06/01/04, 10187.18, 10254.17, 10104.07, 10202.65
05/28/04, 10205.83, 10250.27, 10137.14, 10188.45
05/27/04, 10109.89, 10267.66, 10106.13, 10205.20
05/26/04, 10116.84, 10175.75, 10034.16, 10109.89
05/25/04, 9958.08, 10139.27, 9895.41, 10117.62
05/24/04, 9968.02, 10084.91, 9891.22, 9958.43
05/21/04, 9939.34, 10058.50, 9910.81, 9966.74
05/20/04, 9939.12, 10014.50, 9867.73, 9937.64
05/19/04, 9962.55, 10124.79, 9919.90, 9937.71
05/18/04, 9906.71, 10028.27, 9895.77, 9968.51
05/17/04, 10009.92, 9996.62, 9827.21, 9906.91
05/14/04, 10008.43, 10096.69, 9912.45, 10012.87
05/13/04, 10044.31, 10100.24, 9924.94, 10010.74
05/12/04, 10011.52, 10089.87, 9822.10, 10045.16
05/11/04, 9989.24, 10092.78, 9928.91, 10019.47
05/10/04, 10116.28, 10115.06, 9881.86, 9990.02
05/07/04, 10240.62, 10302.93, 10086.94, 10117.34
05/06/04, 10308.20, 10332.10, 10147.21, 10241.26
05/05/04, 10316.98, 10382.98, 10249.63, 10310.95
05/04/04, 10314.32, 10403.14, 10232.31, 10317.20
05/03/04, 10227.27, 10365.74, 10199.67, 10314.00
04/30/04, 10273.06, 10374.61, 10198.39, 10225.57
04/29/04, 10339.41, 10443.81, 10199.31, 10272.27
04/28/04, 10476.67, 10479.58, 10301.65, 10342.60
04/27/04, 10445.38, 10570.92, 10410.52, 10478.16
04/26/04, 10472.91, 10540.26, 10396.75, 10444.73
04/23/04, 10463.11, 10543.95, 10362.97, 10472.84
04/22/04, 10314.99, 10529.12, 10255.88, 10461.20
04/21/04, 10311.87, 10398.53, 10200.38, 10317.27
04/20/04, 10437.85, 10530.61, 10297.39, 10314.50
04/19/04, 10451.62, 10501.79, 10351.97, 10437.85
04/16/04, 10398.32, 10500.57, 10343.74, 10451.97
04/15/04, 10377.95, 10481.21, 10279.37, 10397.46
04/14/04, 10378.10, 10453.39, 10259.35, 10377.95
04/13/04, 10516.05, 10572.13, 10343.17, 10381.28
04/12/04, 10444.38, 10559.28, 10439.27, 10515.56
04/08/04, 10482.77, 10590.15, 10383.84, 10442.03
04/07/04, 10569.26, 10580.51, 10422.74, 10480.15
04/06/04, 10553.76, 10596.37, 10467.26, 10570.81
04/05/04, 10470.59, 10582.22, 10423.33, 10558.37
04/02/04, 10375.33, 10548.74, 10372.67, 10470.59
04/01/04, 10357.52, 10449.33, 10299.48, 10373.33
03/31/04, 10380.89, 10428.59, 10287.11, 10357.70
03/30/04, 10327.63, 10411.41, 10264.15, 10381.70
03/29/04, 10212.91, 10389.93, 10236.74, 10329.63
03/26/04, 10218.37, 10306.22, 10145.63, 10212.97
03/25/04, 10049.56, 10246.15, 10057.19, 10218.82
03/24/04, 10065.41, 10140.23, 9975.86, 10048.23
03/23/04, 10066.67, 10177.04, 10020.75, 10063.64
03/22/04, 10185.93, 10174.15, 9985.19, 10064.75
03/19/04, 10295.85, 10355.41, 10163.71, 10186.60
03/18/04, 10298.96, 10355.04, 10187.78, 10295.78
03/17/04, 10184.30, 10356.59, 10190.97, 10300.30
03/16/04, 10103.41, 10253.26, 10085.34, 10184.67
03/15/04, 10238.45, 10252.68, 10066.08, 10102.89
03/12/04, 10130.67, 10281.63, 10097.04, 10240.08
03/11/04, 10288.85, 10356.22, 10102.75, 10128.38
03/10/04, 10457.59, 10523.11, 10259.34, 10296.89
03/09/04, 10529.52, 10569.03, 10391.48, 10456.96
03/08/04, 10595.37, 10677.85, 10505.85, 10529.48
03/05/04, 10582.59, 10681.40, 10497.11, 10595.55
03/04/04, 10593.48, 10645.33, 10522.59, 10588.00
03/03/04, 10588.59, 10651.03, 10506.66, 10593.11
03/02/04, 10678.36, 10713.92, 10539.40, 10591.48
03/01/04, 10582.25, 10720.14, 10568.74, 10678.14
02/27/04, 10581.55, 10689.55, 10519.03, 10583.92
02/26/04, 10598.14, 10652.96, 10493.70, 10580.14
02/25/04, 10566.59, 10660.73, 10509.40, 10601.62
02/24/04, 10609.55, 10681.40, 10479.33, 10566.37
02/23/04, 10619.55, 10711.84, 10508.89, 10609.62
02/20/04, 10666.29, 10722.77, 10559.11, 10619.03
02/19/04, 10674.59, 10794.95, 10626.44, 10664.73
02/18/04, 10706.68, 10764.36, 10623.62, 10671.99
02/17/04, 10628.88, 10762.07, 10631.77, 10714.88
02/13/04, 10696.22, 10755.47, 10578.66, 10627.85
02/12/04, 10735.18, 10775.03, 10636.44, 10694.07
02/11/04, 10605.48, 10779.40, 10561.55, 10737.70
02/10/04, 10578.74, 10667.03, 10511.18, 10613.85
02/09/04, 10592.00, 10664.06, 10508.00, 10579.03
02/06/04, 10494.89, 10634.81, 10433.70, 10593.03
02/05/04, 10469.33, 10566.37, 10399.93, 10495.55
02/04/04, 10503.11, 10567.85, 10394.81, 10470.74
02/03/04, 10499.48, 10571.48, 10414.15, 10505.18
02/02/04, 10487.78, 10614.44, 10395.56, 10499.18
01/30/04, 10510.22, 10551.03, 10385.56, 10488.07
01/29/04, 10467.41, 10611.56, 10369.93, 10510.29
01/28/04, 10610.07, 10703.25, 10412.44, 10468.37
01/27/04, 10701.10, 10748.81, 10579.33, 10609.92
01/26/04, 10568.00, 10725.18, 10510.44, 10702.51
01/23/04, 10625.25, 10691.77, 10490.15, 10568.29
01/22/04, 10624.22, 10717.40, 10545.03, 10623.18
01/21/04, 10522.77, 10665.70, 10453.11, 10623.62
01/20/04, 10601.40, 10676.96, 10447.92, 10528.66
01/16/04, 10556.37, 10666.88, 10503.70, 10600.51
01/15/04, 10534.52, 10639.03, 10454.52, 10553.85
01/14/04, 10428.67, 10573.85, 10426.89, 10538.37
01/13/04, 10485.18, 10539.26, 10341.19, 10427.18
01/12/04, 10461.55, 10543.03, 10389.85, 10485.18
01/09/04, 10589.25, 10603.48, 10420.52, 10458.89
01/08/04, 10530.07, 10651.99, 10480.59, 10592.44
01/07/04, 10535.46, 10587.55, 10432.00, 10529.03
01/06/04, 10543.85, 10584.07, 10454.37, 10538.66
01/05/04, 10411.85, 10575.92, 10417.04, 10544.07
01/02/04, 10452.74, 10554.96, 10367.41, 10409.85
12/31/03, 10426.30, 10494.44, 10382.89, 10453.92
12/30/03, 10449.70, 10493.11, 10374.52, 10425.04
12/29/03, 10321.35, 10457.78, 10319.71, 10450.00
12/26/03, 10305.85, 10368.89, 10282.22, 10324.67
12/24/03, 10341.41, 10365.63, 10263.04, 10305.19
12/23/03, 10337.56, 10421.48, 10265.71, 10341.26
12/22/03, 10276.48, 10371.11, 10216.08, 10338.00
12/19/03, 10249.48, 10345.56, 10189.63, 10278.22
12/18/03, 10141.41, 10278.82, 10117.78, 10248.08
12/17/03, 10128.75, 10186.67, 10040.08, 10145.26
12/16/03, 10023.34, 10173.19, 9986.23, 10129.56
12/15/03, 10046.53, 10180.97, 9994.38, 10022.82
12/12/03, 10008.75, 10091.71, 9946.60, 10042.16
12/11/03, 9922.45, 10056.97, 9896.16, 10008.16
12/10/03, 9922.38, 10000.53, 9848.97, 9921.86
12/09/03, 9966.45, 10048.75, 9887.57, 9923.42
12/08/03, 9862.01, 9997.34, 9824.83, 9965.27
12/05/03, 9923.27, 9954.16, 9819.05, 9862.68
12/04/03, 9874.83, 9978.08, 9814.98, 9930.82
12/03/03, 9851.94, 9974.45, 9824.31, 9873.42
12/02/03, 9899.64, 9936.97, 9798.83, 9853.64
12/01/03, 9785.35, 9943.34, 9777.64, 9899.05
11/28/03, 9779.72, 9832.16, 9733.20, 9782.46
11/26/03, 9763.49, 9838.01, 9689.05, 9779.57
11/25/03, 9748.68, 9821.94, 9679.13, 9763.94
11/24/03, 9629.87, 9788.61, 9640.09, 9747.79
11/21/03, 9622.02, 9692.53, 9556.68, 9628.53
11/20/03, 9688.46, 9756.09, 9576.91, 9619.42
11/19/03, 9620.68, 9731.94, 9584.31, 9690.46
11/18/03, 9711.44, 9792.16, 9601.35, 9624.16
11/17/03, 9765.64, 9775.35, 9603.57, 9710.83
11/14/03, 9836.46, 9919.20, 9709.13, 9768.68
11/13/03, 9846.97, 9895.71, 9740.53, 9837.94
11/12/03, 9729.50, 9882.60, 9700.01, 9848.83
11/11/03, 9756.53, 9801.20, 9673.64, 9737.79
11/10/03, 9807.49, 9861.05, 9702.46, 9756.53
11/07/03, 9857.12, 9945.71, 9770.31, 9809.79
11/06/03, 9820.68, 9888.90, 9738.53, 9856.97
11/05/03, 9837.64, 9883.86, 9746.98, 9820.83
11/04/03, 9857.49, 9905.94, 9770.46, 9838.83
11/03/03, 9802.46, 9936.31, 9792.61, 9858.46
10/31/03, 9786.75, 9880.08, 9745.94, 9801.12
10/30/03, 9772.01, 9882.97, 9719.20, 9786.61
10/29/03, 9747.05, 9830.23, 9663.27, 9774.53
10/28/03, 9609.72, 9769.57, 9592.54, 9748.31
10/27/03, 9584.54, 9696.98, 9553.80, 9608.16
10/24/03, 9600.98, 9631.50, 9463.28, 9582.46
10/23/03, 9597.20, 9661.05, 9517.50, 9613.13
10/22/03, 9741.98, 9711.72, 9551.65, 9598.24
10/21/03, 9778.31, 9824.90, 9697.94, 9747.64
10/20/03, 9721.50, 9816.98, 9665.35, 9777.94
10/17/03, 9791.86, 9833.12, 9679.72, 9721.79
10/16/03, 9798.68, 9838.53, 9679.13, 9791.72
10/15/03, 9824.09, 9901.64, 9731.57, 9803.05
10/14/03, 9763.27, 9833.42, 9696.90, 9812.98
10/13/03, 9675.72, 9819.86, 9680.90, 9764.38
10/10/03, 9682.90, 9743.12, 9622.31, 9674.68
10/09/03, 9633.35, 9798.08, 9617.35, 9680.01
10/08/03, 9653.33, 9699.35, 9571.35, 9630.90
10/07/03, 9593.28, 9672.68, 9512.76, 9654.61
10/06/03, 9572.39, 9656.09, 9524.39, 9594.98
10/03/03, 9492.54, 9701.87, 9525.35, 9572.31
10/02/03, 9464.76, 9539.20, 9397.87, 9487.80
